"","SortID","InstanceID","sms_dataid","sms_id","treatment","surveygroup","panel","sarajevocity","sarajevosurvey","panelcity","allwave","nationwave","panelwave","wave3","entity","rs","federation","region","type","urban","rural","municipality","municipality2","municipality3","centar","novigrad","novosarajevo","starigrad","sarajevocanton","panelcitycanton","tuzla","banjaluka","ethnicity","Bosniak","Croat","Serb","Bosnian","other","bosniakfavorable","croatfavorable","serbfavorable","ethnocentric","Men","age","Education","unemployed","religious","voteeu","heardofpride","prideknowledge","supportpride","rightspride","rightsnopride","rightsyesnopride","metgay","closetogay","gayrights","knewvictim","alphaclosecontact","GayActivistTreatment","HomophobeTreatment","AttendPride","ProtestPride","dgbias","magdgbias","dgprogay","dgantigay","municipalitystr","municipalcode","hadzic_merge","ethnic_vote_share","casualty","log_casualty","hhi_sb","hhi_cb","hhi_sc","pop_density","log_pop_density","refugees","cem_strata","cem_matched","cem_weights"
"1312",1312,371084,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,1,1,1,77,77,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,1,56,3,1,2,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1,1,2,0,0,500,500,"Zavidovici",77,3,69.3632888793945,1.56567072868347,0.448314309120178,0.498034983873367,0.51378345489502,0.175595626235008,96.8881378173828,4.57355690002441,2.31789231300354,19,1,0.840651506139443
"1313",1313,369169,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,34,34,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,4,4,4,0,0,65,5,0,3,1,1,2,2,0,0,NA,2,2,4,2,2.5,0,1,2,2,1,1000,0,1000,"Banja Luka",34,3,92.940544128418,0.919812738895416,-0.0835851430892944,0.461521625518799,0.147138878703117,0.460945427417755,157.943496704102,5.06223726272583,5.15759468078613,21,1,0.859641880961678
"1314",1314,371107,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,7,2,0,2,131,131,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,1,1,1,0,1,44,6,1,1,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,2,2,1,1000,0,1000,"Ilidza",131,3,67.4692840576172,2.42724871635437,0.88675844669342,0.402633100748062,0.368785381317139,0.310633391141891,401.994079589844,5.99643754959106,3.7137348651886,16,1,1.34774362693144
"1315",1315,368972,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,64,64,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,3,3,2,1,0,49,9,1,1,1,1,2,2,0,1,0,1,0,6,2,2.25,1,1,1,3,0,0,500,500,"Mrkonjic Grad",64,3,93.3449859619141,1.77039611339569,0.571203291416168,0.681332409381866,0.103088825941086,0.704964101314545,39.9927024841309,3.68869709968567,2.08432197570801,15,1,0.982467316828529
"1316",1316,369362,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,2,0,2,116,116,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,44,5,0,3,1,0,1,2,0,0,NA,2,1,0,1,1,1,1,2,3,1,1000,0,1000,"Visoko",116,3,78.9862747192383,1.43847489356995,0.363583445549011,0.640593707561493,0.708283603191376,0.137546852231026,199.826843261719,5.29745101928711,1.40381276607513,16,1,1.34774362693144
"1317",1317,368857,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,1,1,1,1,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,38,8,0,3,1,1,1,1,0,0,NA,2,0,0,NA,0.666666686534882,1,1,2,3,1,1000,0,1000,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,13,1,1.05699005490521
"1318",1318,365228,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,8,2,0,2,124,124,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,3,3,3,0,0,57,6,0,2,0,0,1,2,0,0,NA,2,0,0,2,1,1,1,3,3,1,1000,0,1000,"Tomislavgrad",124,3,92.8160552978516,0.276583701372147,-1.2852418422699,0.0916452631354332,0.783382713794708,0.847245514392853,31.0330924987793,3.435054063797,2.5925555229187,20,1,0.932030341747528
"1319",1319,371352,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,0,19,6,1,1,1,0,1,1,0,0,NA,1,5,4,1,2.75,1,1,6,3,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,1,1,0.85075158859896
"1320",1320,369329,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,5,1,1,1,127,127,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,3,1,0,29,5,1,2,1,0,2,2,0,0,NA,1,0,3,1,1.25,1,1,7,3,1,1000,0,1000,"Konjic",127,3,68.7330093383789,2.26081418991089,0.815724968910217,0.457515567541122,0.451386034488678,0.221675157546997,40.2920112609863,3.69615316390991,1.9143990278244,9,1,0.847774216940747
"1321",1321,365044,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,1,1,1,39,39,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,NA,NA,NA,0,1,47,6,0,2,0,1,1,4,1,0,1,1,0,9,1,2.75,0,1,3,3,0,-1000,1000,0,"Tesanj",39,3,69.9545135498047,1.55115509033203,0.438999891281128,0.667619943618774,0.611524224281311,0.153255775570869,218.378372192383,5.38622903823853,2.62995052337646,15,1,0.982467316828529
"1322",1322,366648,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,2,2,0,2,44,44,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,3,3,1,1,55,5,0,2,1,1,2,3,1,0,1,1,0,6,1,2,0,1,2,3,1,600,200,800,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,1.19412302550683
"1323",1323,365305,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,1,1,1,39,39,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,1,66,8,0,2,1,0,1,2,0,0,NA,1,0,0,1,0.5,0,1,4,3,0,0,500,500,"Tesanj",39,3,69.9545135498047,1.55115509033203,0.438999891281128,0.667619943618774,0.611524224281311,0.153255775570869,218.378372192383,5.38622903823853,2.62995052337646,21,1,0.859641880961678
"1324",1324,371089,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,1,1,1,77,77,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,48,5,0,2,1,1,1,2,0,0,NA,1,0,0,1,0.5,0,1,1,3,1,1000,0,1000,"Zavidovici",77,3,69.3632888793945,1.56567072868347,0.448314309120178,0.498034983873367,0.51378345489502,0.175595626235008,96.8881378173828,4.57355690002441,2.31789231300354,15,1,0.982467316828529
"1325",1325,363894,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,8,1,1,1,107,107,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,2,2,2,0,0,18,3,0,2,1,1,NA,2,0,0,NA,1,0,5,1,1.75,1,1,1,4,1,1000,0,1000,"Kupres (FBiH)",107,3,87.626091003418,2.9839882850647,1.09326076507568,0.445938855409622,0.342040449380875,0.457699209451675,15.4630222320557,2.73845148086548,3.51424407958984,1,1,0.85075158859896
"1326",1326,369224,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,2,2,0,2,79,79,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,45,5,0,1,1,1,3,3,0,0,NA,1,2,4,2,2.25,0,1,2,4,0,0,500,500,"Zivince",79,3,65.7695236206055,0.795867323875427,-0.228322774171829,0.748676061630249,0.742927312850952,0.0687085092067719,188.257736206055,5.23781204223633,1.62094080448151,16,1,1.34774362693144
"1327",1327,363982,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,12,1,1,1,167,167,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,55,6,0,3,1,NA,1,1,0,0,NA,1,0,0,1,0.5,0,1,1,4,1,1000,0,1000,"Gorazde",167,3,67.5484390258789,4.28499174118042,1.45511865615845,0.580597162246704,0.697748005390167,0.259875178337097,99.6631317138672,4.60179567337036,3.56905221939087,17,1,0.79348529094722
"1328",1328,369168,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,34,34,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,2,2,2,0,0,46,6,0,3,0,1,2,2,0,0,NA,1,0,3,2,1.5,1,1,3,5,1,400,300,700,"Banja Luka",34,3,92.940544128418,0.919812738895416,-0.0835851430892944,0.461521625518799,0.147138878703117,0.460945427417755,157.943496704102,5.06223726272583,5.15759468078613,15,1,0.982467316828529
"1329",1329,371361,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,0,90,3,0,1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1,3,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,7,1,0.631375392796713
"1330",1330,366244,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,2,0,2,117,117,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,59,3,0,2,1,0,1,1,0,0,NA,1,0,5,1,1.75,1,1,4,5,1,1000,0,1000,"Breza",117,3,73.3167877197266,1.55916154384613,0.444148182868958,0.666942656040192,0.712131261825562,0.101529441773891,237.219177246094,5.46898460388184,1.43789339065552,20,1,0.932030341747528
"1331",1331,371376,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,1,52,6,0,1,0,0,2,2,0,0,NA,1,0,0,1,0.5,1,1,4,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,17,1,0.79348529094722
"1332",1332,371366,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,1,62,6,1,1,1,0,2,1,0,0,NA,1,0,0,1,0.5,1,1,4,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,21,1,0.859641880961678
"1333",1333,371348,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,4,4,4,0,0,44,6,1,1,0,0,2,1,0,0,NA,1,0,0,1,0.5,1,1,6,5,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,15,1,0.982467316828529
"1334",1334,363739,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,1,2,0,2,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,2,2,0,1,28,10,0,3,1,1,4,3,1,0,1,4,5,9,4,5.5,1,1,7,5,0,0,500,500,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,10,1,1.3191235885217
"1335",1335,369359,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,2,0,2,116,116,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,1,51,5,0,2,1,0,2,2,0,0,NA,2,0,2,1,1.25,0,1,1,5,1,800,100,900,"Visoko",116,3,78.9862747192383,1.43847489356995,0.363583445549011,0.640593707561493,0.708283603191376,0.137546852231026,199.826843261719,5.29745101928711,1.40381276607513,18,1,1.19412302550683
"1336",1336,366245,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,3,2,0,2,117,117,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,40,5,1,2,1,0,1,2,0,0,NA,1,0,0,1,0.5,0,1,8,5,0,0,500,500,"Breza",117,3,73.3167877197266,1.55916154384613,0.444148182868958,0.666942656040192,0.712131261825562,0.101529441773891,237.219177246094,5.46898460388184,1.43789339065552,14,1,1.04176939811458
"1337",1337,371125,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,3,4,4,1,0,35,9,0,2,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,6,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,11,1,1.1259527838208
"1338",1338,369032,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,133,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,1,1,1,0,0,29,6,1,2,1,1,2,3,1,0,1,4,8,9,1,5.5,1,1,1,6,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,0.847774216940747
"1339",1339,371356,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,4,4,4,0,1,20,6,0,1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1,5,6,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,1,1,0.85075158859896
"1340",1340,361387,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,4,2,0,2,115,115,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,NA,NA,NA,0,0,72,3,0,2,1,1,1,NA,NA,NA,NA,1,1,0,1,0.75,1,1,6,6,0,-1000,1000,0,"Kiseljak",115,3,88.159553527832,1.79192185401917,0.583288729190826,0.378336638212204,0.469130545854568,0.492153942584991,146.448486328125,4.9866738319397,2.86376428604126,24,1,1.06544597534445
"1341",1341,361332,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,4,2,0,2,129,129,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,2,2,2,0,0,23,9,1,2,0,1,1,NA,NA,NA,NA,1,0,7,1,2.25,1,1,7,6,0,0,500,500,"Kresevo",129,3,88.7438125610352,1.66394293308258,0.509190082550049,0.222623288631439,0.584410667419434,0.69536280632019,45.1744956970215,3.81053256988525,2.21363830566406,2,1,1.02222682643277
"1342",1342,369081,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,2,0,2,9,9,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,2,0,1,43,6,1,2,0,0,2,2,0,1,0,3,8,7,2,5,0,1,7,6,0,0,500,500,"Prijedor",9,3,92.0699234008789,4.68532037734985,1.54443430900574,0.430787891149521,0.395122140645981,0.37981304526329,134.943649291992,4.90485715866089,12.463680267334,14,1,1.04176939811458
"1343",1343,363986,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,12,1,1,1,167,167,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,1,38,6,1,2,1,1,2,1,0,0,NA,1,0,3,2,1.5,0,1,1,6,1,1000,0,1000,"Gorazde",167,3,67.5484390258789,4.28499174118042,1.45511865615845,0.580597162246704,0.697748005390167,0.259875178337097,99.6631317138672,4.60179567337036,3.56905221939087,13,1,1.05699005490521
"1344",1344,371345,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,3,3,3,0,0,54,6,1,1,0,0,2,1,0,0,NA,1,3,2,2,2,0,1,6,6,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,17,1,0.79348529094722
"1345",1345,369640,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,9,9,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,4,1,1,1,59,5,0,2,0,1,1,1,0,0,NA,1,0,0,2,0.75,0,1,1,6,1,1000,0,1000,"Prijedor",9,3,92.0699234008789,4.68532037734985,1.54443430900574,0.430787891149521,0.395122140645981,0.37981304526329,134.943649291992,4.90485715866089,12.463680267334,19,1,0.840651506139443
"1346",1346,361164,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,2,1,1,1,50,50,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,1,4,3,1,1,27,9,0,3,0,1,2,1,0,0,NA,1,0,0,1,0.5,0,1,1,6,1,1000,0,1000,"Tuzla",50,3,51.9989204406738,1.02493584156036,0.0246299766004086,0.397412896156311,0.39727771282196,0.154497846961021,434.382843017578,6.07392644882202,1.2543877363205,9,1,0.847774216940747
"1347",1347,371111,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,4,4,4,0,1,51,9,0,1,0,0,2,2,0,0,NA,1,0,0,1,0.5,0,1,5,6,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,17,1,0.79348529094722
"1348",1348,371116,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,4,4,4,0,1,30,6,1,1,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,6,6,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,9,1,0.847774216940747
"1349",1349,371126,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,4,4,4,0,0,24,9,1,1,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,7,6,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,1,1,0.85075158859896
"1350",1350,369165,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,34,34,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,3,3,3,0,0,32,6,0,2,0,1,2,3,1,0,1,1,0,7,1,2.25,0,1,1,7,0,0,500,500,"Banja Luka",34,3,92.940544128418,0.919812738895416,-0.0835851430892944,0.461521625518799,0.147138878703117,0.460945427417755,157.943496704102,5.06223726272583,5.15759468078613,11,1,1.1259527838208
"1351",1351,367276,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,70,70,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,0,18,5,1,2,1,1,2,2,0,0,NA,3,2,3,3,2.75,0,1,1,7,1,1000,0,1000,"Kotor Varos",70,3,97.3320159912109,2.75689911842346,1.0141065120697,0.345912724733353,0.295663326978683,0.341999262571335,65.8089294433594,4.18675565719604,7.6140341758728,1,1,0.85075158859896
"1352",1352,364911,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,2,1,1,1,50,50,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,1,1,1,0,0,27,6,1,2,1,1,2,1,0,0,NA,1,0,0,1,0.5,0,1,1,7,1,1000,0,1000,"Tuzla",50,3,51.9989204406738,1.02493584156036,0.0246299766004086,0.397412896156311,0.39727771282196,0.154497846961021,434.382843017578,6.07392644882202,1.2543877363205,9,1,0.847774216940747
"1353",1353,371353,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,4,4,4,0,1,31,6,1,1,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,6,7,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,11,1,1.1259527838208
"1354",1354,371357,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,0,78,6,0,1,1,0,2,1,0,0,NA,1,0,0,1,0.5,0,1,5,7,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,3,1,0.887871646120377
"1355",1355,371362,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,1,41,6,1,1,1,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,6,7,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,13,1,1.05699005490521
"1356",1356,371367,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,137,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,2,2,1,1,20,6,1,1,1,0,1,1,0,0,NA,1,0,0,1,0.5,0,1,8,7,1,1000,0,1000,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,1,1,0.85075158859896
"1357",1357,369673,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,1,1,1,9,9,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,3,3,1,1,0,53,6,1,2,1,1,3,1,0,0,NA,2,0,3,2,1.75,1,1,1,8,1,1000,0,1000,"Prijedor",9,3,92.0699234008789,4.68532037734985,1.54443430900574,0.430787891149521,0.395122140645981,0.37981304526329,134.943649291992,4.90485715866089,12.463680267334,17,1,0.79348529094722
"1358",1358,361159,NA,NA,0,1,0,0,0,3,1,1,NA,0,1,0,1,2,1,1,1,50,50,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,1,1,1,0,1,59,5,0,3,1,1,NA,1,0,0,NA,1,0,0,3,1,1,1,1,8,1,1000,0,1000,"Tuzla",50,3,51.9989204406738,1.02493584156036,0.0246299766004086,0.397412896156311,0.39727771282196,0.154497846961021,434.382843017578,6.07392644882202,1.2543877363205,19,1,0.840651506139443
"1359",1359,368557,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,2,0,2,68,68,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,2,0,0,34,9,0,2,1,1,2,2,0,0,NA,2,7,2,2,3.25,1,1,5,8,1,800,100,900,"Skender Vakuf (Knezevo)",68,3,92.4277801513672,0.839427351951599,-0.175035357475281,0.636113107204437,0.21071968972683,0.567333102226257,53.2000007629395,3.9740583896637,1.12781953811646,12,1,1.26275078559343
"1360",1360,371371,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,1,44,6,1,1,1,0,2,2,0,0,NA,1,0,0,1,0.5,1,1,5,8,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,15,1,0.982467316828529
"1361",1361,368682,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,133,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,4,4,4,0,0,30,6,0,2,0,1,3,3,1,0,1,4,4,9,1,4.5,1,1,8,8,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,0.847774216940747
"1362",1362,371226,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,133,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,3,1,1,43,9,0,2,1,1,4,4,0,0,NA,3,7,3,4,4.25,1,1,8,8,0,-600,800,200,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,13,1,1.05699005490521
"1363",1363,362182,NA,NA,0,1,0,1,1,2,1,1,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,1,0,0,29,6,0,2,1,1,3,3,1,0,1,4,10,9,4,6.75,0,1,10,8,1,900,50,950,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,9,1,0.847774216940747
"1364",1364,369048,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,9,2,0,2,61,61,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,3,2,1,1,63,5,1,2,1,0,2,2,0,0,NA,1,2,5,2,2.5,0,1,7,8,1,600,200,800,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1.322314501895
"1365",1365,366556,NA,NA,0,1,0,0,0,3,1,1,NA,0,3,0,0,13,1,1,1,200,200,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,0,42,6,0,3,0,1,1,1,0,0,NA,1,3,5,2,2.75,0,1,1,8,1,400,300,700,"Brcko",200,3,81.5674133300781,1.89439332485199,0.638898611068726,0.366000175476074,0.372424185276031,0.232811704277992,177.742401123047,5.180335521698,7.43378162384033,13,1,1.05699005490521
"1366",1366,368662,NA,NA,0,1,0,0,0,3,1,1,NA,0,2,1,0,10,1,1,1,29,29,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,1,50,6,0,2,1,1,1,1,0,0,NA,1,1,1,1,1,0,1,1,8,1,900,50,950,"Bijeljina",29,3,94.1309661865234,1.07435977458954,0.0717248693108559,0.495097905397415,0.30676743388176,0.586725831031799,132.136245727539,4.88383340835571,9.34961032867432,17,1,0.79348529094722
